clip_id,repeat_index,sea_state,vessel_class,n_blades,generator_freq,cavitation_intensity,shaft_rate,blade_pass_freq,has_cavitation,cavitation_peak_freq,n_cavitation_bursts,equipment_base_freq,resonance_freq_1,resonance_freq_2,resonance_freq_3,sea_rms_pa,ship_rms_pa,combined_rms_pa,scale_factor,sea_spl_db,ship_spl_db,combined_spl_db,snr_db
864,4,1,tanker,3,50.0,0.0,1.1572,3.4717,False,0.0,0,25.0,118.03,201.39,0.0,0.02262392120536171,0.045140657397883525,0.05108954076238545,134.83817454169457,87.09,93.09,94.17,6.0
865,0,1,tanker,3,50.0,0.3333,1.3899,4.1697,True,503.37,26,25.0,237.39,262.66,104.17,0.02262392120536171,0.04514065739788352,0.05001504270435585,134.3911952750319,87.09,93.09,93.98,6.0
866,1,1,tanker,3,50.0,0.3333,1.2284,3.6851,True,608.26,29,25.0,290.24,115.12,281.0,0.02262392120536171,0.04514065739788352,0.050532946128272256,134.8265875505664,87.09,93.09,94.07,6.0
867,2,1,tanker,3,50.0,0.3333,1.4112,4.2337,True,594.52,14,25.0,232.72,280.47,84.6,0.022623921205361712,0.04514065739788353,0.050581783374821124,134.47785556912262,87.09,93.09,94.08,6.0
868,3,1,tanker,3,50.0,0.3333,1.2751,3.8254,True,440.44,31,25.0,234.72,112.79,122.24,0.02262392120536171,0.04514065739788353,0.05050661605334211,134.43755639530738,87.09,93.09,94.07,6.0
869,4,1,tanker,3,50.0,0.3333,1.3324,3.9973,True,426.65,25,25.0,222.95,200.55,0.0,0.02262392120536171,0.045140657397883525,0.050170282696184516,134.63077888720824,87.09,93.09,94.01,6.0
870,0,1,tanker,3,50.0,0.6667,1.41,4.2299,True,519.33,38,25.0,231.03,85.51,0.0,0.022623921205361712,0.04514065739788354,0.050628471473417216,133.64905194139286,87.09,93.09,94.09,6.0
871,1,1,tanker,3,50.0,0.6667,1.1643,3.4929,True,474.73,44,25.0,281.5,203.5,0.0,0.022623921205361712,0.04514065739788353,0.050539668900036055,132.03008767410583,87.09,93.09,94.07,6.0
872,2,1,tanker,3,50.0,0.6667,1.1356,3.4068,True,433.76,29,25.0,108.24,225.28,237.17,0.022623921205361712,0.04514065739788353,0.0505126763104386,132.809456681909,87.09,93.09,94.07,6.0
873,3,1,tanker,3,50.0,0.6667,1.1907,3.5721,True,487.79,32,25.0,312.12,128.02,282.74,0.02262392120536171,0.04514065739788353,0.050278541147274876,132.2979847441691,87.09,93.09,94.03,6.0
874,4,1,tanker,3,50.0,0.6667,1.4761,4.4283,True,467.44,49,25.0,113.8,376.81,225.7,0.02262392120536171,0.045140657397883525,0.05011693015215205,130.51396304287013,87.09,93.09,94.0,6.0
875,0,1,tanker,3,50.0,1.0,1.359,4.0771,True,518.46,58,25.0,365.2,185.99,94.23,0.02262392120536171,0.045140657397883525,0.05070662382294278,127.7590960152242,87.09,93.09,94.1,6.0
876,1,1,tanker,3,50.0,1.0,1.2683,3.805,True,486.0,72,25.0,78.23,427.53,0.0,0.02262392120536171,0.04514065739788352,0.050006814606669794,114.14441717633436,87.09,93.09,93.98,6.0
877,2,1,tanker,3,50.0,1.0,1.455,4.3651,True,474.98,80,25.0,348.04,126.27,0.0,0.02262392120536171,0.045140657397883525,0.050468038015214114,120.24680263824607,87.09,93.09,94.06,6.0
878,3,1,tanker,3,50.0,1.0,1.249,3.747,True,495.21,61,25.0,138.98,189.86,0.0,0.02262392120536171,0.04514065739788353,0.049923528237645454,111.23800386037128,87.09,93.09,93.97,6.0
879,4,1,tanker,3,50.0,1.0,1.1419,3.4258,True,462.72,63,25.0,234.09,292.84,0.0,0.02262392120536171,0.04514065739788352,0.050928688498053425,115.07660261699827,87.09,93.09,94.14,6.0
880,0,1,tanker,4,0.0,0.0,1.0123,4.0493,False,0.0,0,25.0,280.97,117.62,272.13,0.02262392120536171,0.04514065739788352,0.050235955214404965,137.26860436026547,87.09,93.09,94.02,6.0
881,1,1,tanker,4,0.0,0.0,1.0384,4.1537,False,0.0,0,25.0,381.36,142.41,82.14,0.02262392120536171,0.04514065739788352,0.05042218424372317,137.2927394007763,87.09,93.09,94.05,6.0
882,2,1,tanker,4,0.0,0.0,1.3838,5.5353,False,0.0,0,25.0,221.47,259.73,0.0,0.022623921205361712,0.04514065739788353,0.05044213800978672,135.3243667380681,87.09,93.09,94.06,6.0
883,3,1,tanker,4,0.0,0.0,1.3252,5.3007,False,0.0,0,25.0,386.15,235.54,123.25,0.02262392120536171,0.04514065739788353,0.04997535113721937,135.00491836113395,87.09,93.09,93.98,6.0
884,4,1,tanker,4,0.0,0.0,1.1326,4.5303,False,0.0,0,25.0,127.71,468.39,0.0,0.02262392120536171,0.045140657397883525,0.05061097718115042,137.71862784516736,87.09,93.09,94.08,6.0
885,0,1,tanker,4,0.0,0.3333,1.4237,5.6947,True,521.41,32,25.0,106.93,195.55,0.0,0.02262392120536171,0.04514065739788352,0.05071297436313037,135.95093340405464,87.09,93.09,94.1,6.0
886,1,1,tanker,4,0.0,0.3333,1.0736,4.2944,True,476.58,36,25.0,219.43,102.79,0.0,0.02262392120536171,0.04514065739788352,0.05057954411495156,137.2630942739942,87.09,93.09,94.08,6.0
887,2,1,tanker,4,0.0,0.3333,1.0556,4.2223,True,497.82,21,25.0,121.06,475.7,126.16,0.02262392120536171,0.045140657397883525,0.05041007289371862,136.31659797902904,87.09,93.09,94.05,6.0
888,3,1,tanker,4,0.0,0.3333,1.0492,4.1967,True,472.74,28,25.0,109.34,90.51,483.16,0.022623921205361712,0.04514065739788353,0.04990192560771136,136.873515682048,87.09,93.09,93.96,6.0
889,4,1,tanker,4,0.0,0.3333,1.3507,5.4029,True,458.98,29,25.0,50.57,222.26,0.0,0.02262392120536171,0.04514065739788352,0.05053909934828441,135.27706640137626,87.09,93.09,94.07,6.0
890,0,1,tanker,4,0.0,0.6667,1.4022,5.6086,True,524.03,53,25.0,111.37,307.71,211.63,0.022623921205361712,0.04514065739788353,0.05065186232129212,134.14174149699065,87.09,93.09,94.09,6.0
891,1,1,tanker,4,0.0,0.6667,1.0748,4.2993,True,458.68,44,25.0,335.0,129.41,0.0,0.02262392120536171,0.04514065739788352,0.050416541946312864,134.20861483076368,87.09,93.09,94.05,6.0
892,2,1,tanker,4,0.0,0.6667,1.4381,5.7525,True,474.77,77,25.0,299.37,431.41,78.06,0.02262392120536171,0.045140657397883525,0.05027312786448746,133.26765317021298,87.09,93.09,94.03,6.0
893,3,1,tanker,4,0.0,0.6667,1.0736,4.2944,True,494.7,46,25.0,247.99,147.15,377.96,0.02262392120536171,0.04514065739788352,0.050486956540485003,134.16603878005904,87.09,93.09,94.06,6.0
894,4,1,tanker,4,0.0,0.6667,1.4302,5.7207,True,467.59,69,25.0,141.68,220.04,270.76,0.02262392120536171,0.04514065739788352,0.05000818369470469,131.74985331527063,87.09,93.09,93.98,6.0
895,0,1,tanker,4,0.0,1.0,1.2731,5.0924,True,482.85,69,25.0,143.09,480.18,104.51,0.022623921205361705,0.04514065739788351,0.05115890375460405,116.39494557803181,87.09,93.09,94.18,6.0
896,1,1,tanker,4,0.0,1.0,1.2714,5.0856,True,500.85,67,25.0,220.91,223.37,116.6,0.02262392120536171,0.04514065739788352,0.051024152703144414,116.50083462493171,87.09,93.09,94.16,6.0
897,2,1,tanker,4,0.0,1.0,1.4348,5.7393,True,473.56,90,25.0,373.97,52.79,141.71,0.02262392120536171,0.04514065739788353,0.05075697288929176,121.22647940202131,87.09,93.09,94.11,6.0
898,3,1,tanker,4,0.0,1.0,1.4916,5.9666,True,479.27,84,25.0,89.02,169.41,486.64,0.02262392120536171,0.045140657397883525,0.05000122737111007,124.65034032308151,87.09,93.09,93.98,6.0
899,4,1,tanker,4,0.0,1.0,1.4948,5.9794,True,489.54,85,25.0,186.54,126.25,0.0,0.02262392120536171,0.04514065739788352,0.050409997882370786,115.07787471505563,87.09,93.09,94.05,6.0
900,0,1,tanker,4,50.0,0.0,1.4718,5.8871,False,0.0,0,25.0,107.52,99.36,0.0,0.022623921205361712,0.04514065739788353,0.05027393165623896,132.6087309167067,87.09,93.09,94.03,6.0
901,1,1,tanker,4,50.0,0.0,1.1594,4.6377,False,0.0,0,25.0,249.24,155.35,69.24,0.02262392120536171,0.04514065739788353,0.05086278086515176,134.73427532743185,87.09,93.09,94.13,6.0
902,2,1,tanker,4,50.0,0.0,1.1116,4.4465,False,0.0,0,25.0,115.12,234.59,0.0,0.022623921205361712,0.04514065739788353,0.050656877259377925,134.78423857288513,87.09,93.09,94.09,6.0
903,3,1,tanker,4,50.0,0.0,1.3055,5.2219,False,0.0,0,25.0,195.51,209.29,0.0,0.02262392120536171,0.04514065739788352,0.05066432999127733,132.87014543325284,87.09,93.09,94.09,6.0
904,4,1,tanker,4,50.0,0.0,1.1456,4.5823,False,0.0,0,25.0,296.26,63.83,342.72,0.02262392120536171,0.04514065739788352,0.0503521273317031,135.05171877125505,87.09,93.09,94.04,6.0
905,0,1,tanker,4,50.0,0.3333,1.1054,4.4215,True,439.0,20,25.0,59.96,290.71,0.0,0.022623921205361705,0.04514065739788352,0.05097473866344517,135.19497293627643,87.09,93.09,94.15,6.0
906,1,1,tanker,4,50.0,0.3333,1.2508,5.0031,True,389.8,29,25.0,338.12,62.88,104.12,0.02262392120536171,0.04514065739788352,0.050098129863169284,132.9358503102278,87.09,93.09,94.0,6.0
907,2,1,tanker,4,50.0,0.3333,1.1686,4.6742,True,476.81,31,25.0,433.29,196.78,0.0,0.02262392120536171,0.04514065739788352,0.05036910863987837,135.41629392465737,87.09,93.09,94.04,6.0
908,3,1,tanker,4,50.0,0.3333,1.4588,5.835,True,506.39,33,25.0,265.45,119.91,111.85,0.02262392120536171,0.04514065739788352,0.05045259600098303,132.2764941409818,87.09,93.09,94.06,6.0
909,4,1,tanker,4,50.0,0.3333,1.089,4.356,True,550.18,20,25.0,173.0,100.89,497.42,0.02262392120536171,0.04514065739788352,0.05071070981707895,134.9429177999902,87.09,93.09,94.1,6.0
910,0,1,tanker,4,50.0,0.6667,1.4395,5.7582,True,517.06,74,25.0,146.14,431.43,88.22,0.02262392120536171,0.04514065739788353,0.05088907218039586,131.37786969949548,87.09,93.09,94.13,6.0
911,1,1,tanker,4,50.0,0.6667,1.498,5.9921,True,485.2,69,25.0,428.46,203.06,0.0,0.02262392120536171,0.04514065739788353,0.05051709129558052,131.1576232341603,87.09,93.09,94.07,6.0
912,2,1,tanker,4,50.0,0.6667,1.4558,5.8232,True,471.02,62,25.0,223.13,146.78,0.0,0.02262392120536171,0.045140657397883525,0.05039927532338842,130.41390046473452,87.09,93.09,94.05,6.0
913,3,1,tanker,4,50.0,0.6667,1.001,4.0039,True,519.53,35,25.0,260.27,220.82,79.34,0.02262392120536171,0.04514065739788352,0.050162289551354405,134.41671940316823,87.09,93.09,94.01,6.0
914,4,1,tanker,4,50.0,0.6667,1.0574,4.2298,True,515.52,32,25.0,436.24,54.93,158.56,0.02262392120536171,0.045140657397883525,0.05043833761043132,133.8804418189694,87.09,93.09,94.06,6.0
915,0,1,tanker,4,50.0,1.0,1.471,5.8842,True,502.0,88,25.0,113.94,425.04,139.76,0.02262392120536171,0.04514065739788353,0.05095976193872864,117.04667703773787,87.09,93.09,94.14,6.0
916,1,1,tanker,4,50.0,1.0,1.4304,5.7217,True,513.44,97,25.0,295.89,149.53,234.95,0.022623921205361712,0.04514065739788353,0.050853287581693246,119.10209480827787,87.09,93.09,94.13,6.0
917,2,1,tanker,4,50.0,1.0,1.2571,5.0283,True,502.49,108,25.0,287.09,344.01,0.0,0.02262392120536171,0.04514065739788352,0.05104071588785368,118.85653536947511,87.09,93.09,94.16,6.0
918,3,1,tanker,4,50.0,1.0,1.3885,5.554,True,526.84,84,25.0,404.42,287.45,107.5,0.022623921205361712,0.04514065739788353,0.05022405786129147,129.45617777601825,87.09,93.09,94.02,6.0
919,4,1,tanker,4,50.0,1.0,1.1516,4.6062,True,490.39,72,25.0,225.89,496.27,132.25,0.022623921205361712,0.04514065739788353,0.05061670949778036,103.1086714864997,87.09,93.09,94.09,6.0
920,0,1,tanker,5,0.0,0.0,1.3358,6.679,False,0.0,0,25.0,245.12,141.88,226.74,0.022623921205361712,0.04514065739788353,0.05026303136451862,134.96126666184503,87.09,93.09,94.02,6.0
921,1,1,tanker,5,0.0,0.0,1.3457,6.7283,False,0.0,0,25.0,322.1,266.12,134.16,0.02262392120536171,0.04514065739788352,0.05033473907926897,135.9037258410732,87.09,93.09,94.04,6.0
922,2,1,tanker,5,0.0,0.0,1.3189,6.5947,False,0.0,0,25.0,343.12,64.7,0.0,0.022623921205361712,0.04514065739788353,0.05020499876775191,135.8585560274053,87.09,93.09,94.01,6.0
923,3,1,tanker,5,0.0,0.0,1.3392,6.6958,False,0.0,0,25.0,227.43,303.35,0.0,0.02262392120536171,0.04514065739788352,0.05083126039323855,135.77216175424397,87.09,93.09,94.12,6.0
924,4,1,tanker,5,0.0,0.0,1.0642,5.3211,False,0.0,0,25.0,398.36,141.02,176.79,0.022623921205361712,0.04514065739788353,0.05047786292696822,135.3000282779419,87.09,93.09,94.06,6.0
925,0,1,tanker,5,0.0,0.3333,1.1662,5.8312,True,464.78,40,25.0,284.9,95.15,0.0,0.02262392120536171,0.045140657397883525,0.05014333286161821,135.19936978951554,87.09,93.09,94.0,6.0
926,1,1,tanker,5,0.0,0.3333,1.376,6.8799,True,484.78,54,25.0,85.01,223.48,0.0,0.02262392120536171,0.04514065739788352,0.050847827762857595,135.38052799664686,87.09,93.09,94.13,6.0
927,2,1,tanker,5,0.0,0.3333,1.1282,5.6409,True,550.56,23,25.0,272.12,311.29,52.17,0.02262392120536171,0.045140657397883525,0.050730007981702054,135.94559671347548,87.09,93.09,94.11,6.0
928,3,1,tanker,5,0.0,0.3333,1.222,6.1099,True,473.27,44,25.0,105.63,229.46,0.0,0.02262392120536171,0.04514065739788352,0.050285135701014644,136.3242004902922,87.09,93.09,94.03,6.0
929,4,1,tanker,5,0.0,0.3333,1.4028,7.0142,True,482.05,48,25.0,72.43,436.18,109.08,0.02262392120536171,0.04514065739788353,0.05012490189130034,135.6780934153246,87.09,93.09,94.0,6.0
930,0,1,tanker,5,0.0,0.6667,1.0209,5.1047,True,461.55,65,25.0,430.39,196.05,121.66,0.02262392120536171,0.04514065739788352,0.05058260815193862,132.4770108037957,87.09,93.09,94.08,6.0
931,1,1,tanker,5,0.0,0.6667,1.2632,6.3162,True,471.94,59,25.0,447.54,78.49,239.91,0.02262392120536171,0.04514065739788353,0.050778741007916635,134.02959045363139,87.09,93.09,94.11,6.0
932,2,1,tanker,5,0.0,0.6667,1.4203,7.1016,True,473.84,65,25.0,121.67,206.12,328.0,0.022623921205361705,0.04514065739788352,0.050269818393336885,132.00343513886583,87.09,93.09,94.03,6.0
933,3,1,tanker,5,0.0,0.6667,1.466,7.33,True,468.42,75,25.0,69.94,336.37,0.0,0.022623921205361712,0.045140657397883525,0.05035541112335091,132.68482661688273,87.09,93.09,94.04,6.0
934,4,1,tanker,5,0.0,0.6667,1.4443,7.2214,True,504.44,69,25.0,483.9,82.36,0.0,0.022623921205361712,0.045140657397883525,0.049957837636956305,131.85089321020013,87.09,93.09,93.97,6.0
935,0,1,tanker,5,0.0,1.0,1.199,5.9949,True,509.24,91,25.0,139.72,261.8,0.0,0.02262392120536171,0.04514065739788353,0.05040307821256266,119.45393718597583,87.09,93.09,94.05,6.0
936,1,1,tanker,5,0.0,1.0,1.0778,5.389,True,479.66,68,25.0,120.43,286.81,106.83,0.02262392120536171,0.04514065739788352,0.050689361454384574,112.76357003092745,87.09,93.09,94.1,6.0
937,2,1,tanker,5,0.0,1.0,1.0323,5.1616,True,495.9,91,25.0,189.4,235.87,0.0,0.02262392120536171,0.04514065739788353,0.04985738126653537,115.08938472441655,87.09,93.09,93.95,6.0
938,3,1,tanker,5,0.0,1.0,1.2748,6.3742,True,537.8,81,25.0,486.2,129.87,0.0,0.02262392120536171,0.04514065739788352,0.050269048716328556,128.72632476144545,87.09,93.09,94.03,6.0
939,4,1,tanker,5,0.0,1.0,1.22,6.0999,True,509.02,96,25.0,414.77,126.99,0.0,0.02262392120536171,0.04514065739788352,0.0506324397351745,116.76698341794004,87.09,93.09,94.09,6.0
940,0,1,tanker,5,50.0,0.0,1.2361,6.1805,False,0.0,0,25.0,92.37,279.22,0.0,0.02262392120536171,0.04514065739788352,0.05037985339782125,133.1147216946375,87.09,93.09,94.05,6.0
941,1,1,tanker,5,50.0,0.0,1.0792,5.3959,False,0.0,0,25.0,202.96,149.63,400.02,0.02262392120536171,0.045140657397883525,0.049970200520139334,133.48137239906913,87.09,93.09,93.97,6.0
942,2,1,tanker,5,50.0,0.0,1.0144,5.0718,False,0.0,0,25.0,51.26,286.53,0.0,0.02262392120536171,0.04514065739788352,0.05028094196235591,133.153810513332,87.09,93.09,94.03,6.0
943,3,1,tanker,5,50.0,0.0,1.4149,7.0747,False,0.0,0,25.0,260.26,109.7,240.95,0.02262392120536171,0.045140657397883525,0.05107252957784108,133.61527363279134,87.09,93.09,94.16,6.0
944,4,1,tanker,5,50.0,0.0,1.2071,6.0355,False,0.0,0,25.0,238.56,346.26,0.0,0.02262392120536171,0.04514065739788352,0.05097808745584988,133.85575307887294,87.09,93.09,94.15,6.0
945,0,1,tanker,5,50.0,0.3333,1.3887,6.9435,True,516.95,54,25.0,56.23,403.91,190.71,0.02262392120536171,0.045140657397883525,0.05042251459430793,133.1765197187118,87.09,93.09,94.05,6.0
946,1,1,tanker,5,50.0,0.3333,1.0392,5.1962,True,470.09,39,25.0,109.64,110.88,0.0,0.022623921205361712,0.04514065739788353,0.050727066868425985,134.0702777240727,87.09,93.09,94.1,6.0
947,2,1,tanker,5,50.0,0.3333,1.252,6.26,True,492.17,31,25.0,479.22,187.79,70.83,0.02262392120536171,0.04514065739788352,0.050783379999551174,132.76938364467213,87.09,93.09,94.11,6.0
948,3,1,tanker,5,50.0,0.3333,1.0639,5.3196,True,528.31,35,25.0,107.85,103.41,288.99,0.02262392120536171,0.045140657397883525,0.05051175098226586,133.8107000626699,87.09,93.09,94.07,6.0
949,4,1,tanker,5,50.0,0.3333,1.4704,7.3521,True,491.81,56,25.0,74.75,410.01,0.0,0.02262392120536171,0.04514065739788353,0.05045911226233775,132.80515420511466,87.09,93.09,94.06,6.0
950,0,1,tanker,5,50.0,0.6667,1.4706,7.3529,True,465.67,90,25.0,304.69,60.91,0.0,0.022623921205361712,0.04514065739788353,0.050253599361449415,129.06775062147318,87.09,93.09,94.02,6.0
951,1,1,tanker,5,50.0,0.6667,1.1475,5.7377,True,473.03,58,25.0,102.62,116.61,290.82,0.02262392120536171,0.04514065739788353,0.0503611711993501,130.77285236360086,87.09,93.09,94.04,6.0
952,2,1,tanker,5,50.0,0.6667,1.2082,6.0408,True,475.87,61,25.0,287.84,490.55,0.0,0.022623921205361712,0.04514065739788353,0.05109858135174048,130.78728816732286,87.09,93.09,94.17,6.0
953,3,1,tanker,5,50.0,0.6667,1.3614,6.8071,True,502.21,66,25.0,191.33,321.61,82.28,0.022623921205361712,0.04514065739788353,0.05081365426966833,128.78048956234997,87.09,93.09,94.12,6.0
954,4,1,tanker,5,50.0,0.6667,1.0483,5.2416,True,482.9,61,25.0,263.44,85.31,0.0,0.022623921205361705,0.04514065739788352,0.0504214356642653,128.67088838282297,87.09,93.09,94.05,6.0
955,0,1,tanker,5,50.0,1.0,1.3357,6.6783,True,480.03,101,25.0,222.78,372.5,123.04,0.02262392120536171,0.045140657397883525,0.05043206383620198,103.88499119312989,87.09,93.09,94.05,6.0
956,1,1,tanker,5,50.0,1.0,1.1122,5.561,True,480.05,86,25.0,337.65,122.82,128.02,0.02262392120536171,0.045140657397883525,0.050464906548053634,123.16376238331732,87.09,93.09,94.06,6.0
957,2,1,tanker,5,50.0,1.0,1.4928,7.464,True,493.43,120,25.0,85.45,485.43,116.22,0.02262392120536171,0.04514065739788353,0.050171597092938516,96.60927033984191,87.09,93.09,94.01,6.0
958,3,1,tanker,5,50.0,1.0,1.4867,7.4336,True,473.1,110,25.0,114.66,148.99,431.77,0.022623921205361712,0.04514065739788353,0.05022225447391406,111.68304098132849,87.09,93.09,94.02,6.0
959,4,1,tanker,5,50.0,1.0,1.3066,6.533,True,503.78,106,25.0,487.93,63.6,140.77,0.02262392120536171,0.04514065739788353,0.05009005234381393,110.03029776605341,87.09,93.09,94.0,6.0
960,0,3,small_craft,3,0.0,0.0,25.4786,76.4357,False,0.0,0,25.0,135.85,223.34,0.0,0.073022972068177,0.14569998429465866,0.16251460428616468,465.3430621407327,97.27,103.27,104.22,6.0
961,1,3,small_craft,3,0.0,0.0,28.0607,84.182,False,0.0,0,25.0,353.96,119.08,149.93,0.073022972068177,0.14569998429465864,0.16256472035542738,472.34596809123053,97.27,103.27,104.22,6.0
962,2,3,small_craft,3,0.0,0.0,19.4882,58.4647,False,0.0,0,25.0,193.66,51.92,0.0,0.073022972068177,0.14569998429465866,0.1633764966366201,474.76762952452236,97.27,103.27,104.26,6.0
963,3,3,small_craft,3,0.0,0.0,24.4192,73.2576,False,0.0,0,25.0,226.0,122.82,301.92,0.073022972068177,0.14569998429465866,0.1623502139024292,471.37353333234205,97.27,103.27,104.21,6.0
964,4,3,small_craft,3,0.0,0.0,19.6041,58.8123,False,0.0,0,25.0,177.45,310.17,0.0,0.073022972068177,0.14569998429465866,0.16305951709109212,472.8501398061129,97.27,103.27,104.25,6.0
965,0,3,small_craft,3,0.0,0.3333,29.7592,89.2776,True,6260.13,526,25.0,367.14,122.15,164.41,0.073022972068177,0.14569998429465866,0.16399005049679008,469.06241017156685,97.27,103.27,104.3,6.0
966,1,3,small_craft,3,0.0,0.3333,18.3846,55.1538,True,6040.4,331,25.0,214.91,403.53,143.28,0.073022972068177,0.14569998429465866,0.16383213562934598,471.12784703282676,97.27,103.27,104.29,6.0
967,2,3,small_craft,3,0.0,0.3333,24.3402,73.0205,True,6034.49,442,25.0,258.82,154.45,137.48,0.073022972068177,0.14569998429465866,0.16405043832740998,468.812865046076,97.27,103.27,104.3,6.0
968,3,3,small_craft,3,0.0,0.3333,29.6835,89.0505,True,6142.04,555,25.0,328.34,114.28,0.0,0.073022972068177,0.14569998429465866,0.1626552181234176,466.76011610725976,97.27,103.27,104.23,6.0
969,4,3,small_craft,3,0.0,0.3333,26.8594,80.5783,True,6092.31,478,25.0,105.72,109.95,0.0,0.073022972068177,0.14569998429465864,0.16439727692953204,471.38006978233005,97.27,103.27,104.32,6.0
970,0,3,small_craft,3,0.0,0.6667,15.1295,45.3885,True,6219.27,475,25.0,469.72,119.98,112.95,0.073022972068177,0.14569998429465866,0.16171267041360474,446.4101920104137,97.27,103.27,104.17,6.0
971,1,3,small_craft,3,0.0,0.6667,21.5375,64.6125,True,6066.63,755,25.0,338.63,129.26,0.0,0.073022972068177,0.14569998429465866,0.16227917042992282,377.8151776884503,97.27,103.27,104.21,6.0
972,2,3,small_craft,3,0.0,0.6667,25.7402,77.2205,True,5983.37,819,25.0,69.73,390.17,184.86,0.073022972068177,0.14569998429465866,0.16355002697286228,391.92470801196094,97.27,103.27,104.27,6.0
973,3,3,small_craft,3,0.0,0.6667,20.9901,62.9703,True,6027.77,662,25.0,68.94,405.0,235.1,0.073022972068177,0.14569998429465866,0.16267736050041395,385.8990741098125,97.27,103.27,104.23,6.0
974,4,3,small_craft,3,0.0,0.6667,25.0855,75.2566,True,5903.16,867,25.0,121.88,322.46,179.23,0.073022972068177,0.14569998429465866,0.16409489946679012,392.2650446303472,97.27,103.27,104.3,6.0
975,0,3,small_craft,3,0.0,1.0,25.6791,77.0374,True,6037.02,1152,25.0,89.21,383.4,111.63,0.073022972068177,0.1456999842946587,0.16308095547026225,200.6457744140346,97.27,103.27,104.25,6.0
976,1,3,small_craft,3,0.0,1.0,28.3597,85.0791,True,5971.43,1309,25.0,233.55,311.86,0.0,0.073022972068177,0.1456999842946587,0.16361940003711756,227.07032365751414,97.27,103.27,104.28,6.0
977,2,3,small_craft,3,0.0,1.0,27.2657,81.797,True,5966.25,1178,25.0,250.61,136.52,0.0,0.073022972068177,0.14569998429465866,0.16280333779152772,251.95407191929522,97.27,103.27,104.23,6.0
978,3,3,small_craft,3,0.0,1.0,20.2671,60.8014,True,5989.24,966,25.0,168.45,458.77,105.9,0.073022972068177,0.14569998429465866,0.16357447894289553,209.5702098241182,97.27,103.27,104.27,6.0
979,4,3,small_craft,3,0.0,1.0,19.9951,59.9852,True,6097.85,925,25.0,148.11,351.66,99.07,0.073022972068177,0.1456999842946587,0.16349813407255837,273.9366897031416,97.27,103.27,104.27,6.0
980,0,3,small_craft,3,50.0,0.0,23.496,70.4881,False,0.0,0,25.0,98.83,390.4,0.0,0.073022972068177,0.14569998429465864,0.1636516311964215,465.6904218903634,97.27,103.27,104.28,6.0
981,1,3,small_craft,3,50.0,0.0,29.8773,89.632,False,0.0,0,25.0,134.81,466.19,0.0,0.073022972068177,0.14569998429465864,0.16430984639255164,464.2604094748335,97.27,103.27,104.31,6.0
982,2,3,small_craft,3,50.0,0.0,17.6504,52.9511,False,0.0,0,25.0,112.94,283.59,491.6,0.073022972068177,0.14569998429465864,0.16237798602394263,465.7569084441943,97.27,103.27,104.21,6.0
983,3,3,small_craft,3,50.0,0.0,16.2453,48.736,False,0.0,0,25.0,68.52,261.64,0.0,0.073022972068177,0.1456999842946587,0.164129719703232,465.13946267431095,97.27,103.27,104.3,6.0
984,4,3,small_craft,3,50.0,0.0,23.3273,69.9818,False,0.0,0,25.0,279.66,275.52,0.0,0.073022972068177,0.14569998429465866,0.16371637782004825,464.02851169293956,97.27,103.27,104.28,6.0
985,0,3,small_craft,3,50.0,0.3333,15.6557,46.967,True,5865.88,277,25.0,371.16,144.1,219.93,0.073022972068177,0.14569998429465866,0.16287587170724127,461.2951550119878,97.27,103.27,104.24,6.0
986,1,3,small_craft,3,50.0,0.3333,20.0117,60.0352,True,5982.93,412,25.0,319.34,89.01,0.0,0.073022972068177,0.1456999842946587,0.16327349669076358,460.79423792186566,97.27,103.27,104.26,6.0
987,2,3,small_craft,3,50.0,0.3333,26.9854,80.9561,True,6090.59,494,25.0,112.78,284.39,0.0,0.073022972068177,0.14569998429465866,0.16213059337529928,460.58118401591224,97.27,103.27,104.2,6.0
988,3,3,small_craft,3,50.0,0.3333,17.6355,52.9066,True,5859.14,339,25.0,179.87,102.45,0.0,0.073022972068177,0.1456999842946587,0.16422015878397184,463.6039319920734,97.27,103.27,104.31,6.0
989,4,3,small_craft,3,50.0,0.3333,20.1871,60.5614,True,5886.88,356,25.0,400.66,137.48,0.0,0.073022972068177,0.14569998429465864,0.16208221889310992,462.5261906711006,97.27,103.27,104.19,6.0
990,0,3,small_craft,3,50.0,0.6667,15.764,47.2921,True,5887.04,511,25.0,63.16,284.01,285.83,0.073022972068177,0.14569998429465866,0.16354770661285936,392.0450981955249,97.27,103.27,104.27,6.0
991,1,3,small_craft,3,50.0,0.6667,15.7191,47.1574,True,6075.1,545,25.0,256.68,233.53,0.0,0.073022972068177,0.14569998429465866,0.16203396700975214,407.64976237765995,97.27,103.27,104.19,6.0
992,2,3,small_craft,3,50.0,0.6667,24.1768,72.5303,True,6055.63,763,25.0,305.79,82.3,100.13,0.073022972068177,0.1456999842946587,0.16264757172740643,365.3626062707785,97.27,103.27,104.22,6.0
993,3,3,small_craft,3,50.0,0.6667,22.274,66.8221,True,6232.09,711,25.0,135.8,166.96,410.28,0.073022972068177,0.14569998429465866,0.1619445865361992,429.6468872739728,97.27,103.27,104.19,6.0
994,4,3,small_craft,3,50.0,0.6667,29.8361,89.5083,True,5947.32,969,25.0,279.77,297.67,0.0,0.073022972068177,0.14569998429465866,0.16250771017822732,358.4377232824473,97.27,103.27,104.22,6.0
