clip_id,repeat_index,sea_state,vessel_class,n_blades,generator_freq,cavitation_intensity,shaft_rate,blade_pass_freq,has_cavitation,cavitation_peak_freq,n_cavitation_bursts,equipment_base_freq,resonance_freq_1,resonance_freq_2,resonance_freq_3,sea_rms_pa,ship_rms_pa,combined_rms_pa,scale_factor,sea_spl_db,ship_spl_db,combined_spl_db,snr_db,tensor_path,waveform_path
857,2,1,tanker,3,0.0,1.0,1.4975,4.4926,True,480.11,74,25.0,282.23,204.88,0.0,0.0226239212053617,0.0451406573978835,0.0505906438246385,120.00191608283016,87.09,93.09,94.08,6.0,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/tensors/tensor_000857.npy,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/waveforms/clip_000857.npy
858,3,1,tanker,3,0.0,1.0,1.2847,3.854,True,454.68,67,25.0,480.4,286.45,0.0,0.0226239212053617,0.0451406573978835,0.0505445229524604,122.21589990100162,87.09,93.09,94.07,6.0,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/tensors/tensor_000858.npy,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/waveforms/clip_000858.npy
859,4,1,tanker,3,0.0,1.0,1.0377,3.113,True,436.05,44,25.0,429.04,282.71,0.0,0.0226239212053617,0.0451406573978835,0.0505866248598402,117.94945099301792,87.09,93.09,94.08,6.0,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/tensors/tensor_000859.npy,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/waveforms/clip_000859.npy
860,0,1,tanker,3,50.0,0.0,1.0368,3.1103,False,0.0,0,25.0,248.4,107.98,0.0,0.0226239212053617,0.0451406573978835,0.0507153815517683,135.7624320424472,87.09,93.09,94.1,6.0,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/tensors/tensor_000860.npy,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/waveforms/clip_000860.npy
861,1,1,tanker,3,50.0,0.0,1.1796,3.5387,False,0.0,0,25.0,71.04,484.25,254.16,0.0226239212053617,0.0451406573978835,0.0504888121569368,134.49575581992397,87.09,93.09,94.06,6.0,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/tensors/tensor_000861.npy,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/waveforms/clip_000861.npy
862,2,1,tanker,3,50.0,0.0,1.219,3.6571,False,0.0,0,25.0,100.08,210.49,0.0,0.0226239212053617,0.0451406573978835,0.0504920822859104,134.1412756002126,87.09,93.09,94.06,6.0,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/tensors/tensor_000862.npy,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/waveforms/clip_000862.npy
863,3,1,tanker,3,50.0,0.0,1.2586,3.7757,False,0.0,0,25.0,101.81,466.96,150.01,0.0226239212053617,0.0451406573978835,0.0504959295632283,133.7736525445966,87.09,93.09,94.07,6.0,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/tensors/tensor_000863.npy,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/waveforms/clip_000863.npy
864,4,1,tanker,3,50.0,0.0,1.1572,3.4717,False,0.0,0,25.0,118.03,201.39,0.0,0.0226239212053617,0.0451406573978835,0.0510895407623854,134.83817454169457,87.09,93.09,94.17,6.0,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/tensors/tensor_000864.npy,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/waveforms/clip_000864.npy
865,0,1,tanker,3,50.0,0.3333,1.3899,4.1697,True,503.37,26,25.0,237.39,262.66,104.17,0.0226239212053617,0.0451406573978835,0.0500150427043558,134.3911952750319,87.09,93.09,93.98,6.0,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/tensors/tensor_000865.npy,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/waveforms/clip_000865.npy
866,1,1,tanker,3,50.0,0.3333,1.2284,3.6851,True,608.26,29,25.0,290.24,115.12,281.0,0.0226239212053617,0.0451406573978835,0.0505329461282722,134.8265875505664,87.09,93.09,94.07,6.0,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/tensors/tensor_000866.npy,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/waveforms/clip_000866.npy
867,2,1,tanker,3,50.0,0.3333,1.4112,4.2337,True,594.52,14,25.0,232.72,280.47,84.6,0.0226239212053617,0.0451406573978835,0.0505817833748211,134.47785556912262,87.09,93.09,94.08,6.0,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/tensors/tensor_000867.npy,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/waveforms/clip_000867.npy
868,3,1,tanker,3,50.0,0.3333,1.2751,3.8254,True,440.44,31,25.0,234.72,112.79,122.24,0.0226239212053617,0.0451406573978835,0.0505066160533421,134.43755639530738,87.09,93.09,94.07,6.0,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/tensors/tensor_000868.npy,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/waveforms/clip_000868.npy
869,4,1,tanker,3,50.0,0.3333,1.3324,3.9973,True,426.65,25,25.0,222.95,200.55,0.0,0.0226239212053617,0.0451406573978835,0.0501702826961845,134.63077888720824,87.09,93.09,94.01,6.0,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/tensors/tensor_000869.npy,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/waveforms/clip_000869.npy
870,0,1,tanker,3,50.0,0.6667,1.41,4.2299,True,519.33,38,25.0,231.03,85.51,0.0,0.0226239212053617,0.0451406573978835,0.0506284714734172,133.64905194139286,87.09,93.09,94.09,6.0,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/tensors/tensor_000870.npy,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/waveforms/clip_000870.npy
871,1,1,tanker,3,50.0,0.6667,1.1643,3.4929,True,474.73,44,25.0,281.5,203.5,0.0,0.0226239212053617,0.0451406573978835,0.050539668900036,132.03008767410583,87.09,93.09,94.07,6.0,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/tensors/tensor_000871.npy,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/waveforms/clip_000871.npy
872,2,1,tanker,3,50.0,0.6667,1.1356,3.4068,True,433.76,29,25.0,108.24,225.28,237.17,0.0226239212053617,0.0451406573978835,0.0505126763104386,132.809456681909,87.09,93.09,94.07,6.0,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/tensors/tensor_000872.npy,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/waveforms/clip_000872.npy
873,3,1,tanker,3,50.0,0.6667,1.1907,3.5721,True,487.79,32,25.0,312.12,128.02,282.74,0.0226239212053617,0.0451406573978835,0.0502785411472748,132.2979847441691,87.09,93.09,94.03,6.0,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/tensors/tensor_000873.npy,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/waveforms/clip_000873.npy
874,4,1,tanker,3,50.0,0.6667,1.4761,4.4283,True,467.44,49,25.0,113.8,376.81,225.7,0.0226239212053617,0.0451406573978835,0.050116930152152,130.51396304287013,87.09,93.09,94.0,6.0,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/tensors/tensor_000874.npy,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/waveforms/clip_000874.npy
875,0,1,tanker,3,50.0,1.0,1.359,4.0771,True,518.46,58,25.0,365.2,185.99,94.23,0.0226239212053617,0.0451406573978835,0.0507066238229427,127.7590960152242,87.09,93.09,94.1,6.0,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/tensors/tensor_000875.npy,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/waveforms/clip_000875.npy
876,1,1,tanker,3,50.0,1.0,1.2683,3.805,True,486.0,72,25.0,78.23,427.53,0.0,0.0226239212053617,0.0451406573978835,0.0500068146066697,114.14441717633436,87.09,93.09,93.98,6.0,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/tensors/tensor_000876.npy,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/waveforms/clip_000876.npy
877,2,1,tanker,3,50.0,1.0,1.455,4.3651,True,474.98,80,25.0,348.04,126.27,0.0,0.0226239212053617,0.0451406573978835,0.0504680380152141,120.24680263824608,87.09,93.09,94.06,6.0,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/tensors/tensor_000877.npy,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/waveforms/clip_000877.npy
878,3,1,tanker,3,50.0,1.0,1.249,3.747,True,495.21,61,25.0,138.98,189.86,0.0,0.0226239212053617,0.0451406573978835,0.0499235282376454,111.23800386037128,87.09,93.09,93.97,6.0,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/tensors/tensor_000878.npy,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/waveforms/clip_000878.npy
879,4,1,tanker,3,50.0,1.0,1.1419,3.4258,True,462.72,63,25.0,234.09,292.84,0.0,0.0226239212053617,0.0451406573978835,0.0509286884980534,115.07660261699829,87.09,93.09,94.14,6.0,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/tensors/tensor_000879.npy,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/waveforms/clip_000879.npy
880,0,1,tanker,4,0.0,0.0,1.0123,4.0493,False,0.0,0,25.0,280.97,117.62,272.13,0.0226239212053617,0.0451406573978835,0.0502359552144049,137.26860436026547,87.09,93.09,94.02,6.0,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/tensors/tensor_000880.npy,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/waveforms/clip_000880.npy
881,1,1,tanker,4,0.0,0.0,1.0384,4.1537,False,0.0,0,25.0,381.36,142.41,82.14,0.0226239212053617,0.0451406573978835,0.0504221842437231,137.2927394007763,87.09,93.09,94.05,6.0,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/tensors/tensor_000881.npy,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/waveforms/clip_000881.npy
882,2,1,tanker,4,0.0,0.0,1.3838,5.5353,False,0.0,0,25.0,221.47,259.73,0.0,0.0226239212053617,0.0451406573978835,0.0504421380097867,135.3243667380681,87.09,93.09,94.06,6.0,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/tensors/tensor_000882.npy,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/waveforms/clip_000882.npy
883,3,1,tanker,4,0.0,0.0,1.3252,5.3007,False,0.0,0,25.0,386.15,235.54,123.25,0.0226239212053617,0.0451406573978835,0.0499753511372193,135.00491836113395,87.09,93.09,93.98,6.0,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/tensors/tensor_000883.npy,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/waveforms/clip_000883.npy
884,4,1,tanker,4,0.0,0.0,1.1326,4.5303,False,0.0,0,25.0,127.71,468.39,0.0,0.0226239212053617,0.0451406573978835,0.0506109771811504,137.71862784516736,87.09,93.09,94.08,6.0,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/tensors/tensor_000884.npy,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/waveforms/clip_000884.npy
885,0,1,tanker,4,0.0,0.3333,1.4237,5.6947,True,521.41,32,25.0,106.93,195.55,0.0,0.0226239212053617,0.0451406573978835,0.0507129743631303,135.95093340405464,87.09,93.09,94.1,6.0,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/tensors/tensor_000885.npy,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/waveforms/clip_000885.npy
886,1,1,tanker,4,0.0,0.3333,1.0736,4.2944,True,476.58,36,25.0,219.43,102.79,0.0,0.0226239212053617,0.0451406573978835,0.0505795441149515,137.2630942739942,87.09,93.09,94.08,6.0,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/tensors/tensor_000886.npy,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/waveforms/clip_000886.npy
887,2,1,tanker,4,0.0,0.3333,1.0556,4.2223,True,497.82,21,25.0,121.06,475.7,126.16,0.0226239212053617,0.0451406573978835,0.0504100728937186,136.31659797902904,87.09,93.09,94.05,6.0,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/tensors/tensor_000887.npy,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/waveforms/clip_000887.npy
888,3,1,tanker,4,0.0,0.3333,1.0492,4.1967,True,472.74,28,25.0,109.34,90.51,483.16,0.0226239212053617,0.0451406573978835,0.0499019256077113,136.873515682048,87.09,93.09,93.96,6.0,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/tensors/tensor_000888.npy,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/waveforms/clip_000888.npy
889,4,1,tanker,4,0.0,0.3333,1.3507,5.4029,True,458.98,29,25.0,50.57,222.26,0.0,0.0226239212053617,0.0451406573978835,0.0505390993482844,135.27706640137626,87.09,93.09,94.07,6.0,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/tensors/tensor_000889.npy,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/waveforms/clip_000889.npy
890,0,1,tanker,4,0.0,0.6667,1.4022,5.6086,True,524.03,53,25.0,111.37,307.71,211.63,0.0226239212053617,0.0451406573978835,0.0506518623212921,134.14174149699065,87.09,93.09,94.09,6.0,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/tensors/tensor_000890.npy,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/waveforms/clip_000890.npy
891,1,1,tanker,4,0.0,0.6667,1.0748,4.2993,True,458.68,44,25.0,335.0,129.41,0.0,0.0226239212053617,0.0451406573978835,0.0504165419463128,134.20861483076368,87.09,93.09,94.05,6.0,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/tensors/tensor_000891.npy,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/waveforms/clip_000891.npy
892,2,1,tanker,4,0.0,0.6667,1.4381,5.7525,True,474.77,77,25.0,299.37,431.41,78.06,0.0226239212053617,0.0451406573978835,0.0502731278644874,133.26765317021298,87.09,93.09,94.03,6.0,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/tensors/tensor_000892.npy,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/waveforms/clip_000892.npy
893,3,1,tanker,4,0.0,0.6667,1.0736,4.2944,True,494.7,46,25.0,247.99,147.15,377.96,0.0226239212053617,0.0451406573978835,0.050486956540485,134.16603878005904,87.09,93.09,94.06,6.0,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/tensors/tensor_000893.npy,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/waveforms/clip_000893.npy
894,4,1,tanker,4,0.0,0.6667,1.4302,5.7207,True,467.59,69,25.0,141.68,220.04,270.76,0.0226239212053617,0.0451406573978835,0.0500081836947046,131.74985331527063,87.09,93.09,93.98,6.0,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/tensors/tensor_000894.npy,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/waveforms/clip_000894.npy
895,0,1,tanker,4,0.0,1.0,1.2731,5.0924,True,482.85,69,25.0,143.09,480.18,104.51,0.0226239212053617,0.0451406573978835,0.051158903754604,116.3949455780318,87.09,93.09,94.18,6.0,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/tensors/tensor_000895.npy,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/waveforms/clip_000895.npy
896,1,1,tanker,4,0.0,1.0,1.2714,5.0856,True,500.85,67,25.0,220.91,223.37,116.6,0.0226239212053617,0.0451406573978835,0.0510241527031444,116.50083462493173,87.09,93.09,94.16,6.0,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/tensors/tensor_000896.npy,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/waveforms/clip_000896.npy
897,2,1,tanker,4,0.0,1.0,1.4348,5.7393,True,473.56,90,25.0,373.97,52.79,141.71,0.0226239212053617,0.0451406573978835,0.0507569728892917,121.22647940202133,87.09,93.09,94.11,6.0,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/tensors/tensor_000897.npy,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/waveforms/clip_000897.npy
898,3,1,tanker,4,0.0,1.0,1.4916,5.9666,True,479.27,84,25.0,89.02,169.41,486.64,0.0226239212053617,0.0451406573978835,0.05000122737111,124.65034032308152,87.09,93.09,93.98,6.0,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/tensors/tensor_000898.npy,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/waveforms/clip_000898.npy
899,4,1,tanker,4,0.0,1.0,1.4948,5.9794,True,489.54,85,25.0,186.54,126.25,0.0,0.0226239212053617,0.0451406573978835,0.0504099978823707,115.07787471505564,87.09,93.09,94.05,6.0,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/tensors/tensor_000899.npy,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/waveforms/clip_000899.npy
900,0,1,tanker,4,50.0,0.0,1.4718,5.8871,False,0.0,0,25.0,107.52,99.36,0.0,0.0226239212053617,0.0451406573978835,0.0502739316562389,132.6087309167067,87.09,93.09,94.03,6.0,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/tensors/tensor_000900.npy,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/waveforms/clip_000900.npy
901,1,1,tanker,4,50.0,0.0,1.1594,4.6377,False,0.0,0,25.0,249.24,155.35,69.24,0.0226239212053617,0.0451406573978835,0.0508627808651517,134.73427532743185,87.09,93.09,94.13,6.0,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/tensors/tensor_000901.npy,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/waveforms/clip_000901.npy
902,2,1,tanker,4,50.0,0.0,1.1116,4.4465,False,0.0,0,25.0,115.12,234.59,0.0,0.0226239212053617,0.0451406573978835,0.0506568772593779,134.78423857288513,87.09,93.09,94.09,6.0,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/tensors/tensor_000902.npy,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/waveforms/clip_000902.npy
903,3,1,tanker,4,50.0,0.0,1.3055,5.2219,False,0.0,0,25.0,195.51,209.29,0.0,0.0226239212053617,0.0451406573978835,0.0506643299912773,132.87014543325284,87.09,93.09,94.09,6.0,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/tensors/tensor_000903.npy,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/waveforms/clip_000903.npy
904,4,1,tanker,4,50.0,0.0,1.1456,4.5823,False,0.0,0,25.0,296.26,63.83,342.72,0.0226239212053617,0.0451406573978835,0.0503521273317031,135.05171877125505,87.09,93.09,94.04,6.0,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/tensors/tensor_000904.npy,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/waveforms/clip_000904.npy
905,0,1,tanker,4,50.0,0.3333,1.1054,4.4215,True,439.0,20,25.0,59.96,290.71,0.0,0.0226239212053617,0.0451406573978835,0.0509747386634451,135.19497293627643,87.09,93.09,94.15,6.0,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/tensors/tensor_000905.npy,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/waveforms/clip_000905.npy
906,1,1,tanker,4,50.0,0.3333,1.2508,5.0031,True,389.8,29,25.0,338.12,62.88,104.12,0.0226239212053617,0.0451406573978835,0.0500981298631692,132.9358503102278,87.09,93.09,94.0,6.0,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/tensors/tensor_000906.npy,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/waveforms/clip_000906.npy
907,2,1,tanker,4,50.0,0.3333,1.1686,4.6742,True,476.81,31,25.0,433.29,196.78,0.0,0.0226239212053617,0.0451406573978835,0.0503691086398783,135.41629392465737,87.09,93.09,94.04,6.0,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/tensors/tensor_000907.npy,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/waveforms/clip_000907.npy
908,3,1,tanker,4,50.0,0.3333,1.4588,5.835,True,506.39,33,25.0,265.45,119.91,111.85,0.0226239212053617,0.0451406573978835,0.050452596000983,132.2764941409818,87.09,93.09,94.06,6.0,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/tensors/tensor_000908.npy,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/waveforms/clip_000908.npy
909,4,1,tanker,4,50.0,0.3333,1.089,4.356,True,550.18,20,25.0,173.0,100.89,497.42,0.0226239212053617,0.0451406573978835,0.0507107098170789,134.9429177999902,87.09,93.09,94.1,6.0,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/tensors/tensor_000909.npy,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/waveforms/clip_000909.npy
910,0,1,tanker,4,50.0,0.6667,1.4395,5.7582,True,517.06,74,25.0,146.14,431.43,88.22,0.0226239212053617,0.0451406573978835,0.0508890721803958,131.37786969949548,87.09,93.09,94.13,6.0,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/tensors/tensor_000910.npy,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/waveforms/clip_000910.npy
911,1,1,tanker,4,50.0,0.6667,1.498,5.9921,True,485.2,69,25.0,428.46,203.06,0.0,0.0226239212053617,0.0451406573978835,0.0505170912955805,131.1576232341603,87.09,93.09,94.07,6.0,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/tensors/tensor_000911.npy,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/waveforms/clip_000911.npy
912,2,1,tanker,4,50.0,0.6667,1.4558,5.8232,True,471.02,62,25.0,223.13,146.78,0.0,0.0226239212053617,0.0451406573978835,0.0503992753233884,130.41390046473452,87.09,93.09,94.05,6.0,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/tensors/tensor_000912.npy,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/waveforms/clip_000912.npy
913,3,1,tanker,4,50.0,0.6667,1.001,4.0039,True,519.53,35,25.0,260.27,220.82,79.34,0.0226239212053617,0.0451406573978835,0.0501622895513544,134.41671940316823,87.09,93.09,94.01,6.0,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/tensors/tensor_000913.npy,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/waveforms/clip_000913.npy
914,4,1,tanker,4,50.0,0.6667,1.0574,4.2298,True,515.52,32,25.0,436.24,54.93,158.56,0.0226239212053617,0.0451406573978835,0.0504383376104313,133.8804418189694,87.09,93.09,94.06,6.0,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/tensors/tensor_000914.npy,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/waveforms/clip_000914.npy
915,0,1,tanker,4,50.0,1.0,1.471,5.8842,True,502.0,88,25.0,113.94,425.04,139.76,0.0226239212053617,0.0451406573978835,0.0509597619387286,117.04667703773788,87.09,93.09,94.14,6.0,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/tensors/tensor_000915.npy,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/waveforms/clip_000915.npy
916,1,1,tanker,4,50.0,1.0,1.4304,5.7217,True,513.44,97,25.0,295.89,149.53,234.95,0.0226239212053617,0.0451406573978835,0.0508532875816932,119.10209480827788,87.09,93.09,94.13,6.0,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/tensors/tensor_000916.npy,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/waveforms/clip_000916.npy
917,2,1,tanker,4,50.0,1.0,1.2571,5.0283,True,502.49,108,25.0,287.09,344.01,0.0,0.0226239212053617,0.0451406573978835,0.0510407158878536,118.85653536947513,87.09,93.09,94.16,6.0,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/tensors/tensor_000917.npy,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/waveforms/clip_000917.npy
918,3,1,tanker,4,50.0,1.0,1.3885,5.554,True,526.84,84,25.0,404.42,287.45,107.5,0.0226239212053617,0.0451406573978835,0.0502240578612914,129.45617777601825,87.09,93.09,94.02,6.0,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/tensors/tensor_000918.npy,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/waveforms/clip_000918.npy
919,4,1,tanker,4,50.0,1.0,1.1516,4.6062,True,490.39,72,25.0,225.89,496.27,132.25,0.0226239212053617,0.0451406573978835,0.0506167094977803,103.1086714864997,87.09,93.09,94.09,6.0,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/tensors/tensor_000919.npy,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/waveforms/clip_000919.npy
920,0,1,tanker,5,0.0,0.0,1.3358,6.679,False,0.0,0,25.0,245.12,141.88,226.74,0.0226239212053617,0.0451406573978835,0.0502630313645186,134.96126666184503,87.09,93.09,94.02,6.0,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/tensors/tensor_000920.npy,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/waveforms/clip_000920.npy
921,1,1,tanker,5,0.0,0.0,1.3457,6.7283,False,0.0,0,25.0,322.1,266.12,134.16,0.0226239212053617,0.0451406573978835,0.0503347390792689,135.9037258410732,87.09,93.09,94.04,6.0,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/tensors/tensor_000921.npy,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/waveforms/clip_000921.npy
922,2,1,tanker,5,0.0,0.0,1.3189,6.5947,False,0.0,0,25.0,343.12,64.7,0.0,0.0226239212053617,0.0451406573978835,0.0502049987677519,135.8585560274053,87.09,93.09,94.01,6.0,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/tensors/tensor_000922.npy,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/waveforms/clip_000922.npy
923,3,1,tanker,5,0.0,0.0,1.3392,6.6958,False,0.0,0,25.0,227.43,303.35,0.0,0.0226239212053617,0.0451406573978835,0.0508312603932385,135.77216175424397,87.09,93.09,94.12,6.0,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/tensors/tensor_000923.npy,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/waveforms/clip_000923.npy
924,4,1,tanker,5,0.0,0.0,1.0642,5.3211,False,0.0,0,25.0,398.36,141.02,176.79,0.0226239212053617,0.0451406573978835,0.0504778629269682,135.3000282779419,87.09,93.09,94.06,6.0,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/tensors/tensor_000924.npy,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/waveforms/clip_000924.npy
925,0,1,tanker,5,0.0,0.3333,1.1662,5.8312,True,464.78,40,25.0,284.9,95.15,0.0,0.0226239212053617,0.0451406573978835,0.0501433328616182,135.19936978951554,87.09,93.09,94.0,6.0,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/tensors/tensor_000925.npy,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/waveforms/clip_000925.npy
926,1,1,tanker,5,0.0,0.3333,1.376,6.8799,True,484.78,54,25.0,85.01,223.48,0.0,0.0226239212053617,0.0451406573978835,0.0508478277628575,135.38052799664686,87.09,93.09,94.13,6.0,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/tensors/tensor_000926.npy,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/waveforms/clip_000926.npy
